TIME [min]      ID         DISTANCE [m]   
740             PE07       28092339.840049
745             PE07       28129068.513675
750             PE07       28160300.512608
755             PE07       28186014.049357
760             PE07       28206190.020235
765             PE07       28220833.712937
770             PE07       28229955.452949
775             PE07       28233594.832166
780             PE07       28231795.227565
785             PE07       28224624.744553
790             PE07       28212162.515821
795             PE07       28194503.611785
800             PE07       28171759.232802
805             PE07       28144054.483708
810             PE07       28111530.760601
815             PE07       28074345.625456
820             PE07       28032666.671267
825             PE07       27986680.003377
830             PE07       27936586.743176
835             PE07       27882597.919878
840             PE07       27824944.512475
845             PE07       27763856.831069
850             PE07       27699596.568930
855             PE07       27632426.569565
860             PE07       27562621.516317
865             PE07       27490470.570461
870             PE07       27416274.875239
875             PE07       27340339.491336
880             PE07       27262981.848821
885             PE07       27184532.907861
890             PE07       27105325.483310
895             PE07       27025700.119015
900             PE07       26946007.851611
905             PE07       26866591.621284
910             PE07       26787816.545826
915             PE07       26710039.196344
920             PE07       26633620.381752
925             PE07       26558916.061484
930             PE07       26486289.719119
935             PE07       26416097.134435
940             PE07       26348692.781404
945             PE07       26284423.480338
950             PE07       26223630.693729
955             PE07       26166648.444096
960             PE07       26113791.786322
965             PE07       26065380.897407
970             PE07       26021711.078631
975             PE07       25983068.830869
980             PE07       25949714.542260
985             PE07       25921907.451634
990             PE07       25899876.237040
995             PE07       25883833.067804
1000            PE07       25873968.041363
1005            PE07       25870453.056410
1010            PE07       25873433.369456
1015            PE07       25883033.874542
1020            PE07       25899345.738577
1025            PE07       25922451.519203
1030            PE07       25952390.615495
1035            PE07       25989191.736614
1040            PE07       26032847.360374
1045            PE07       26083330.350703
1050            PE07       26140594.200502
1055            PE07       26204551.331069
1060            PE07       26275109.661129
1065            PE07       26352140.093521
1070            PE07       26435501.309782
1075            PE07       26525018.531151
1080            PE07       26620511.931205
1085            PE07       26721773.079182
1090            PE07       26828582.630145
1095            PE07       26940693.348237
1100            PE07       27057859.514026
1105            PE07       27179810.956418
1110            PE07       27306271.071157
1115            PE07       27436951.080071
1120            PE07       27571553.717752
1125            PE07       27709775.028821
1130            PE07       27851306.241754
1135            PE07       27995827.466162
1140            PE07       28143027.601980
1145            PE07       28292582.707073
1150            PE07       28444176.523580
1155            PE07       28597488.775116
1160            PE07       28752202.570096
1165            PE07       28908003.440236
1170            PE07       29064580.330896
1175            PE07       29221630.686206
1180            PE07       29378851.980681
1185            PE07       29535952.720181
1190            PE07       29692647.716295
1195            PE07       29848660.535188
1200            PE07       30003719.493375
1205            PE07       30157568.719754
1210            PE07       30309958.129660
1215            PE07       30460643.867378
1220            PE07       30609403.453349
1225            PE07       30756017.662702
1230            PE07       30900281.720531
1235            PE07       31041997.831442
1240            PE07       31180987.475287
1245            PE07       31317079.544641
1250            PE07       31450116.607693
1255            PE07       31579953.642218
1260            PE07       31706459.481897
1265            PE07       31829510.796632
1270            PE07       31949006.919036
1275            PE07       32064844.172223
1280            PE07       32176948.768859
1285            PE07       32285249.146856
1290            PE07       32389691.528919
1295            PE07       32490227.749937
1300            PE07       32586827.927350
1305            PE07       32679476.279000
1310            PE07       32768160.508162
1315            PE07       32852892.247695
1320            PE07       32933680.687172
1325            PE07       33010554.459159
1330            PE07       33083557.429152
1335            PE07       33152738.397656
1340            PE07       33218156.093987
1345            PE07       33279879.216566
1350            PE07       33337993.857398
1355            PE07       33392586.253929
1360            PE07       33443755.574168
1365            PE07       33491610.396003
1370            PE07       33536269.337621
1375            PE07       33577851.542218
1380            PE07       33616495.218554
1385            PE07       33652328.844332
1390            PE07       33685502.894375
1395            PE07       33716167.322936
1400            PE07       33744476.691916
1405            PE07       33770588.572322
1410            PE07       33794669.700581
1415            PE07       33816882.809606
1420            PE07       33837400.377950
1425            PE07       33856394.439054
1430            PE07       33874038.199238
1435            PE07       33890498.881373
1440            PE07       33905957.612232
