TIME [min]      ID         DISTANCE [m]   
980             PE30       33166300.101301
985             PE30       33259350.037586
990             PE30       33347509.082819
995             PE30       33430666.038135
1000            PE30       33508726.724392
1005            PE30       33581610.245868
1010            PE30       33649244.030374
1015            PE30       33711567.256275
1020            PE30       33768534.497905
1025            PE30       33820113.761674
1030            PE30       33866277.863043
1035            PE30       33907021.075482
1040            PE30       33942344.248001
1045            PE30       33972271.279507
1050            PE30       33996822.040815
1055            PE30       34016046.787461
1060            PE30       34030001.038532
1065            PE30       34038743.694121
1070            PE30       34042366.690102
1075            PE30       34040952.914627
1080            PE30       34034614.212562
1085            PE30       34023470.215047
1090            PE30       34007643.467420
1095            PE30       33987285.469899
1100            PE30       33962542.929516
1105            PE30       33933582.199046
1110            PE30       33900583.638626
1115            PE30       33863732.065711
1120            PE30       33823225.289835
1125            PE30       33779269.218518
1130            PE30       33732089.375028
1135            PE30       33681906.412989
1140            PE30       33628961.89878 
1145            PE30       33573494.997201
1150            PE30       33515762.534887
1155            PE30       33456024.635599
1160            PE30       33394542.098293
1165            PE30       33331591.119394
1170            PE30       33267447.942110
1175            PE30       33202396.926836
1180            PE30       33136720.6143  
1185            PE30       33070710.310270
1190            PE30       33004648.949278
1195            PE30       32938835.635131
1200            PE30       32873559.788981
1205            PE30       32809109.229260
1210            PE30       32745778.390019
1215            PE30       32683842.829432
1220            PE30       32623594.956880
1225            PE30       32565307.313082
1230            PE30       32509246.068505
1235            PE30       32455684.034873
1240            PE30       32404868.340776
1245            PE30       32357051.267310
1250            PE30       32312466.991814
1255            PE30       32271337.460039
1260            PE30       32233879.357629
1265            PE30       32200291.166696
1270            PE30       32170750.837579
1275            PE30       32145437.023211
1280            PE30       32124500.430115
1285            PE30       32108080.691569
1290            PE30       32096291.349699
1295            PE30       32089239.738045
1300            PE30       32087011.489678
1305            PE30       32089668.083330
1310            PE30       32097259.105995
1315            PE30       32109808.958035
1320            PE30       32127327.768273
1325            PE30       32149801.810013
1330            PE30       32177201.177303
1335            PE30       32209475.892439
1340            PE30       32246557.237262
1345            PE30       32288356.576604
1350            PE30       32334771.582427
1355            PE30       32385675.037872
1360            PE30       32440931.742227
1365            PE30       32500383.914157
1370            PE30       32563861.278905
1375            PE30       32631180.454414
1380            PE30       32702137.258962
1385            PE30       32776524.237480
1390            PE30       32854117.706214
1395            PE30       32934683.140096
1400            PE30       33017977.616612
1405            PE30       33103748.018536
1410            PE30       33191735.952866
1415            PE30       33281674.892963
1420            PE30       33373293.319409
1425            PE30       33466309.925474
1430            PE30       33560454.017453
1435            PE30       33655437.613996
1440            PE30       33750981.445922
