TIME [min]      ID         DISTANCE [m]   
580             PE14       21203871.901330
585             PE14       21207792.810995
590             PE14       21222354.517749
595             PE14       21247619.916622
600             PE14       21283628.522527
605             PE14       21330372.321586
610             PE14       21387810.640163
615             PE14       21455866.377022
620             PE14       21534415.606641
625             PE14       21623307.751455
630             PE14       21722359.865111
635             PE14       21831348.470992
640             PE14       21950021.476077
645             PE14       22078102.854547
650             PE14       22215283.763541
655             PE14       22361239.281033
660             PE14       22515620.459644
665             PE14       22678068.220129
670             PE14       22848197.852835
675             PE14       23025627.184132
680             PE14       23209966.469735
685             PE14       23400816.693241
690             PE14       23597777.773163
695             PE14       23800463.546079
700             PE14       24008479.290508
705             PE14       24221446.616126
710             PE14       24438993.405923
715             PE14       24660758.287509
720             PE14       24886389.021879
725             PE14       25115556.788424
730             PE14       25347932.218482
735             PE14       25583218.001817
740             PE14       25821114.313109
745             PE14       26061348.773915
750             PE14       26303657.683078
755             PE14       26547794.739882
760             PE14       26793518.643936
765             PE14       27040608.709444
770             PE14       27288853.726424
775             PE14       27538054.250088
780             PE14       27788021.259852
785             PE14       28038562.964188
790             PE14       28289517.197141
795             PE14       28540704.394396
800             PE14       28791971.416207
805             PE14       29043158.614105
810             PE14       29294113.967852
815             PE14       29544688.485462
820             PE14       29794737.062054
825             PE14       30044113.965208
830             PE14       30292680.437389
835             PE14       30540290.405185
840             PE14       30786809.092396
845             PE14       31032099.483885
850             PE14       31276015.743330
855             PE14       31518421.378697
860             PE14       31759180.483445
865             PE14       31998152.825866
870             PE14       32235201.498013
875             PE14       32470178.396543
880             PE14       32702951.926285
885             PE14       32933378.012629
890             PE14       33161313.383755
895             PE14       33386623.531925
900             PE14       33609158.906280
905             PE14       33828783.348898
910             PE14       34045349.203357
915             PE14       34258721.504870
920             PE14       34468753.958564
925             PE14       34675304.718938
930             PE14       34878234.569963
935             PE14       35077399.755039
940             PE14       35272664.235955
945             PE14       35463878.783802
950             PE14       35650913.651285
955             PE14       35833622.355629
960             PE14       36011875.035242
965             PE14       36185526.824558
970             PE14       36354449.248879
975             PE14       36518503.638467
980             PE14       36677561.143004
985             PE14       36831483.713936
990             PE14       36980146.849761
995             PE14       37123421.839497
1000            PE14       37261179.138632
1005            PE14       37393294.197758
1010            PE14       37519644.629345
1015            PE14       37640111.556299
1020            PE14       37754574.359774
1025            PE14       37862917.688219
1030            PE14       37965022.074375
1035            PE14       38060781.346513
1040            PE14       38150083.947940
1045            PE14       38232822.586160
1050            PE14       38308893.877735
1055            PE14       38378192.892787
1060            PE14       38440624.362074
1065            PE14       38496090.292136
1070            PE14       38544498.453971
1075            PE14       38585759.397749
1080            PE14       38619785.971268
1085            PE14       38646498.595836
1090            PE14       38665810.805745
1095            PE14       38677652.136888
1100            PE14       38681946.004371
1105            PE14       38678629.177596
1110            PE14       38667633.372457
1115            PE14       38648902.186913
1120            PE14       38622380.456433
1125            PE14       38588010.312832
1130            PE14       38545753.026559
1135            PE14       38495565.626491
1140            PE14       38437410.140299
1145            PE14       38371257.459987
1150            PE14       38297083.207527
1155            PE14       38214865.610949
1160            PE14       38124595.769170
1165            PE14       38026260.895909
1170            PE14       37919867.940998
1175            PE14       37805419.553257
1180            PE14       37682935.327523
1185            PE14       37552432.915780
1190            PE14       37413942.165075
1195            PE14       37267509.813150
1200            PE14       37113174.404387
1205            PE14       36951000.481891
1210            PE14       36781056.859518
1215            PE14       36603414.907345
1220            PE14       36418169.310127
1225            PE14       36225418.938340
1230            PE14       36025279.042744
1235            PE14       35817875.451232
1240            PE14       35603344.112348
1245            PE14       35381841.202507
1250            PE14       35153539.664478
1255            PE14       34918617.168156
1260            PE14       34677279.885648
1265            PE14       34429748.475563
1270            PE14       34176253.598623
1275            PE14       33917057.640407
1280            PE14       33652439.094219
1285            PE14       33382686.350715
1290            PE14       33108128.420925
1295            PE14       32829105.924291
1300            PE14       32545984.885103
1305            PE14       32259153.726971
1310            PE14       31969034.083164
1315            PE14       31676068.656847
1320            PE14       31380727.50993 
1325            PE14       31083510.078797
1330            PE14       30784941.861712
1335            PE14       30485574.633737
1340            PE14       30185996.586227
1345            PE14       29886817.306105
1350            PE14       29588680.325702
1355            PE14       29292242.826472
1360            PE14       28998206.877039
1365            PE14       28707287.324569
1370            PE14       28420225.133545
1375            PE14       28137773.124874
1380            PE14       27860715.711193
1385            PE14       27589838.513773
1390            PE14       27325937.785175
1395            PE14       27069817.844193
1400            PE14       26822281.537906
1405            PE14       26584117.300282
1410            PE14       26356106.093845
1415            PE14       26139003.470759
1420            PE14       25933537.453200
1425            PE14       25740396.865010
1430            PE14       25560229.127269
1435            PE14       25393628.068187
1440            PE14       25241118.906737
