TIME [min]      ID         DISTANCE [m]   
440             PE13       29186499.516190
445             PE13       29110871.71683 
450             PE13       29029551.855452
455             PE13       28942639.052439
460             PE13       28850248.262767
465             PE13       28752505.059012
470             PE13       28649559.995184
475             PE13       28541574.354139
480             PE13       28428723.571762
485             PE13       28311197.068434
490             PE13       28189201.889701
495             PE13       28062961.946031
500             PE13       27932703.508660
505             PE13       27798686.619408
510             PE13       27661165.338558
515             PE13       27520417.375308
520             PE13       27376733.389840
525             PE13       27230416.809372
530             PE13       27081776.444051
535             PE13       26931141.916869
540             PE13       26778848.054694
545             PE13       26625241.200579
550             PE13       26470676.438120
555             PE13       26315521.304252
560             PE13       26160144.373701
565             PE13       26004929.702334
570             PE13       25850261.701841
575             PE13       25696529.451337
580             PE13       25544130.506504
585             PE13       25393463.017185
590             PE13       25244918.623178
595             PE13       25098904.136265
600             PE13       24955810.973225
605             PE13       24816035.459685
610             PE13       24679967.268239
615             PE13       24547981.488467
620             PE13       24420461.271393
625             PE13       24297762.664057
630             PE13       24180242.694185
635             PE13       24068239.062063
640             PE13       23962070.428960
645             PE13       23862048.060128
650             PE13       23768450.238002
655             PE13       23681548.958913
660             PE13       23601583.132422
665             PE13       23528775.187792
670             PE13       23463317.093300
675             PE13       23405369.976204
680             PE13       23355081.760116
685             PE13       23312556.312874
690             PE13       23277877.733509
695             PE13       23251093.983804
700             PE13       23232229.283321
705             PE13       23221276.294050
710             PE13       23218186.428191
715             PE13       23222902.841402
720             PE13       23235315.672227
725             PE13       23255309.256674
730             PE13       23282724.764004
735             PE13       23317385.120555
740             PE13       23359087.520939
745             PE13       23407607.483742
750             PE13       23462691.009010
755             PE13       23524079.608310
760             PE13       23591482.247394
765             PE13       23664600.879731
770             PE13       23743121.919283
775             PE13       23826721.330154
780             PE13       23915062.019179
785             PE13       24007799.340971
790             PE13       24104586.469291
795             PE13       24205071.044823
800             PE13       24308891.370076
805             PE13       24415698.801833
810             PE13       24525134.303906
815             PE13       24636840.839859
820             PE13       24750477.282064
825             PE13       24865697.594492
830             PE13       24982165.125554
835             PE13       25099552.150390
840             PE13       25217535.935693
845             PE13       25335809.579269
850             PE13       25454073.011852
855             PE13       25572038.828667
860             PE13       25689433.649095
865             PE13       25805990.842279
870             PE13       25921463.680723
875             PE13       26035616.069288
880             PE13       26148229.842773
885             PE13       26259099.608447
890             PE13       26368034.882210
895             PE13       26474861.887974
900             PE13       26579413.532997
905             PE13       26681557.389599
910             PE13       26781154.044237
915             PE13       26878100.045331
920             PE13       26972291.423259
925             PE13       27063653.884648
930             PE13       27152121.024400
935             PE13       27237641.115561
940             PE13       27320184.182597
945             PE13       27399726.563419
950             PE13       27476269.448475
955             PE13       27549824.876074
960             PE13       27620416.707490
965             PE13       27688085.128524
970             PE13       27752886.071348
975             PE13       27814885.162045
980             PE13       27874169.967365
985             PE13       27930830.106956
990             PE13       27984969.692557
995             PE13       28036712.916836
1000            PE13       28086188.063794
1005            PE13       28133534.887691
1010            PE13       28178898.869704
1015            PE13       28222447.357510
1020            PE13       28264347.124497
1025            PE13       28304773.357719
1030            PE13       28343914.817652
1035            PE13       28381954.689303
1040            PE13       28419096.598999
1045            PE13       28455538.076400
1050            PE13       28491491.457471
1055            PE13       28527155.485430
1060            PE13       28562750.171350
1065            PE13       28598485.699357
1070            PE13       28634575.778112
1075            PE13       28671232.553679
1080            PE13       28708668.621945
1085            PE13       28747092.510717
1090            PE13       28786704.552971
1095            PE13       28827712.869362
1100            PE13       28870308.948771
1105            PE13       28914683.318871
1110            PE13       28961016.909659
1115            PE13       29009482.596295
1120            PE13       29060245.327133
1125            PE13       29113458.216000
1130            PE13       29169265.872048
1135            PE13       29227800.056273
1140            PE13       29289177.460967
1145            PE13       29353508.452040
1150            PE13       29420883.656350
1155            PE13       29491377.377130
1160            PE13       29565061.353086
1165            PE13       29641980.649815
1170            PE13       29722168.369474
1175            PE13       29805643.646930
1180            PE13       29892410.772446
1185            PE13       29982454.817740
1190            PE13       30075748.039441
1195            PE13       30172247.422951
1200            PE13       30271890.065151
1205            PE13       30374602.910568
1210            PE13       30480297.689666
1215            PE13       30588867.772127
1220            PE13       30700197.653395
1225            PE13       30814157.400931
1230            PE13       30930594.000603
1235            PE13       31049360.230930
1240            PE13       31170286.293887
1245            PE13       31293188.540848
1250            PE13       31417881.108208
1255            PE13       31544168.586033
1260            PE13       31671835.081207
1265            PE13       31800674.461294
1270            PE13       31930459.792751
1275            PE13       32060967.544118
1280            PE13       32191962.085049
1285            PE13       32323204.093327
1290            PE13       32454455.804544
1295            PE13       32585474.716042
1300            PE13       32716012.917972
1305            PE13       32845824.463871
1310            PE13       32974665.375603
1315            PE13       33102284.959685
1320            PE13       33228442.562175
1325            PE13       33352896.229046
1330            PE13       33475402.566653
1335            PE13       33595723.657648
1340            PE13       33713634.075131
1345            PE13       33828902.467058
1350            PE13       33941303.319454
1355            PE13       34050629.839078
1360            PE13       34156661.443668
1365            PE13       34259202.954910
1370            PE13       34358061.683095
1375            PE13       34453042.446264
1380            PE13       34543971.368052
1385            PE13       34630681.533223
1390            PE13       34713013.387342
1395            PE13       34790810.155878
1400            PE13       34863940.589271
1405            PE13       34932269.731278
1410            PE13       34995681.831933
1415            PE13       35054063.899918
1420            PE13       35107327.272859
1425            PE13       35155384.438822
1430            PE13       35198164.669378
1435            PE13       35235602.468478
1440            PE13       35267652.694242
