TIME [min]      ID         DISTANCE [m]   
1265            PR15       24242110.536496
1270            PR15       24162178.513916
1275            PR15       24086204.919574
1280            PR15       24014856.522366
1285            PR15       23948786.994756
1290            PR15       23888624.067867
1295            PR15       23834981.806632
1300            PR15       23788450.150890
1305            PR15       23749574.898987
1310            PR15       23718883.178124
1315            PR15       23696851.120487
1320            PR15       23683916.834612
1325            PR15       23680465.405464
1330            PR15       23686841.271266
1335            PR15       23703329.942073
1340            PR15       23730158.577774
1345            PR15       23767503.106273
1350            PR15       23815474.635086
1355            PR15       23874128.173048
1360            PR15       23943458.162091
1365            PR15       24023396.806731
1370            PR15       24113821.720796
1375            PR15       24214550.728153
1380            PR15       24325350.169928
1385            PR15       24445926.659646
1390            PR15       24575945.629827
1395            PR15       24715019.894798
1400            PR15       24862726.983754
1405            PR15       25018600.240853
1410            PR15       25182139.552512
1415            PR15       25352817.517759
1420            PR15       25530071.427788
1425            PR15       25713324.717685
1430            PR15       25901983.129995
1435            PR15       26095432.741897
1440            PR15       26293050.754685
