TIME [min]      ID         DISTANCE [m]   
575             PG26       31492226.597700
580             PG26       31464705.354043
585             PG26       31437116.567421
590             PG26       31409339.238335
595             PG26       31381249.581209
600             PG26       31352710.832314
605             PG26       31323571.338017
610             PG26       31293675.169266
615             PG26       31262866.992955
620             PG26       31230971.277817
625             PG26       31197815.063173
630             PG26       31163213.709145
635             PG26       31126988.272941
640             PG26       31088945.878595
645             PG26       31048903.042017
650             PG26       31006666.579397
655             PG26       30962048.18156 
660             PG26       30914860.853462
665             PG26       30864911.721965
670             PG26       30812025.004016
675             PG26       30756013.373648
680             PG26       30696712.467903
685             PG26       30633942.824186
690             PG26       30567552.855193
695             PG26       30497385.618388
700             PG26       30423296.394877
705             PG26       30345150.789557
710             PG26       30262824.440178
715             PG26       30176204.05177 
720             PG26       30085188.422288
725             PG26       29989690.153992
730             PG26       29889630.392216
735             PG26       29784948.953014
740             PG26       29675600.284395
745             PG26       29561553.506770
750             PG26       29442792.475864
755             PG26       29319320.473725
760             PG26       29191148.455182
765             PG26       29058311.768820
770             PG26       28920867.623711
775             PG26       28778879.019051
780             PG26       28632437.739159
785             PG26       28481649.066448
790             PG26       28326637.195345
795             PG26       28167546.779254
800             PG26       28004539.661672
805             PG26       27837790.602102
810             PG26       27667508.045947
815             PG26       27493908.226764
820             PG26       27317227.237928
825             PG26       27137722.175370
830             PG26       26955665.074302
835             PG26       26771352.273792
840             PG26       26585094.267902
845             PG26       26397213.789893
850             PG26       26208058.671070
855             PG26       26017984.703616
860             PG26       25827372.753343
865             PG26       25636610.687853
870             PG26       25446096.717775
875             PG26       25256251.485577
880             PG26       25067499.825671
885             PG26       24880277.662791
890             PG26       24695029.308721
895             PG26       24512205.366626
900             PG26       24332261.392938
905             PG26       24155659.354815
910             PG26       23982851.928661
915             PG26       23814299.788593
920             PG26       23650462.163562
925             PG26       23491778.611560
930             PG26       23338695.270223
935             PG26       23191636.420392
940             PG26       23051019.361316
945             PG26       22917231.079914
950             PG26       22790657.228991
955             PG26       22671648.320734
960             PG26       22560532.559881
965             PG26       22457609.838889
970             PG26       22363149.982652
975             PG26       22277387.897712
980             PG26       22200526.454457
985             PG26       22132726.949742
990             PG26       22074116.239918
995             PG26       22024777.581057
1000            PG26       21984756.247858
1005            PG26       21954050.232155
1010            PG26       21932624.736011
1015            PG26       21920390.106543
1020            PG26       21917224.983375
1025            PG26       21922967.002624
1030            PG26       21937410.491173
1035            PG26       21960314.067433
1040            PG26       21991399.915072
1045            PG26       22030355.922172
1050            PG26       22076837.254530
1055            PG26       22130470.849809
1060            PG26       22190864.175828
1065            PG26       22257596.025948
1070            PG26       22330216.716860
1075            PG26       22408271.674995
1080            PG26       22491288.950727
1085            PG26       22578781.149831
1090            PG26       22670252.172007
1095            PG26       22765206.655423
1100            PG26       22863135.372804
1105            PG26       22963533.190059
1110            PG26       23065899.018953
1115            PG26       23169733.475452
1120            PG26       23274542.389543
1125            PG26       23379839.283314
1130            PG26       23485145.787045
1135            PG26       23589998.322218
1140            PG26       23693940.301787
1145            PG26       23796536.913552
1150            PG26       23897358.283449
1155            PG26       23996001.738747
1160            PG26       24092073.089291
1165            PG26       24185201.535047
1170            PG26       24275030.974639
1175            PG26       24361228.875988
1180            PG26       24443483.605909
1185            PG26       24521498.934795
1190            PG26       24595005.830613
1195            PG26       24663754.722808
1200            PG26       24727512.139824
1205            PG26       24786080.221234
1210            PG26       24839270.571485
1215            PG26       24886928.211385
1220            PG26       24928915.295336
1225            PG26       24965122.072374
1230            PG26       24995450.323039
1235            PG26       25019845.788120
1240            PG26       25038259.306051
1245            PG26       25050676.421103
1250            PG26       25057104.343431
1255            PG26       25057572.981684
1260            PG26       25052137.725142
1265            PG26       25040875.936532
1270            PG26       25023891.924042
1275            PG26       25001314.060854
1280            PG26       24973288.321966
1285            PG26       24939996.990045
1290            PG26       24901628.294009
1295            PG26       24858412.380099
1300            PG26       24810589.607026
1305            PG26       24758429.034989
1310            PG26       24702219.362637
1315            PG26       24642272.659549
1320            PG26       24578922.83591 
1325            PG26       24512517.424348
1330            PG26       24443433.983789
1335            PG26       24372063.041252
1340            PG26       24298811.252218
1345            PG26       24224111.807508
1350            PG26       24148402.071192
1355            PG26       24072140.247164
1360            PG26       23995797.414977
1365            PG26       23919847.127351
1370            PG26       23844785.477502
1375            PG26       23771107.280605
1380            PG26       23699312.818105
1385            PG26       23629909.783956
1390            PG26       23563400.896086
1395            PG26       23500290.774442
1400            PG26       23441078.755934
1405            PG26       23386252.223455
1410            PG26       23336294.051707
1415            PG26       23291673.954044
1420            PG26       23252833.541622
1425            PG26       23220214.407902
1430            PG26       23194216.444981
1435            PG26       23175232.343217
1440            PG26       23163609.682603
