TIME [min]      ID         DISTANCE [m]   
1315            PR02       30539782.940275
1320            PR02       30492645.551769
1325            PR02       30444362.729393
1330            PR02       30395274.162278
1335            PR02       30345705.427950
1340            PR02       30295973.925923
1345            PR02       30246391.589061
1350            PR02       30197247.983664
1355            PR02       30148818.219488
1360            PR02       30101360.398636
1365            PR02       30055116.752294
1370            PR02       30010307.884688
1375            PR02       29967126.147090
1380            PR02       29925752.107085
1385            PR02       29886336.724580
1390            PR02       29849006.484839
1395            PR02       29813862.347106
1400            PR02       29780979.293088
1405            PR02       29750407.271741
1410            PR02       29722167.243903
1415            PR02       29696254.854283
1420            PR02       29672637.814315
1425            PR02       29651257.872626
1430            PR02       29632030.227815
1435            PR02       29614847.190412
1440            PR02       29599566.007331
