TIME [min]      ID         DISTANCE [m]   
1045            PR03       20725007.730294
1050            PR03       20867944.269125
1055            PR03       21021924.529054
1060            PR03       21186283.696665
1065            PR03       21360325.786498
1070            PR03       21543335.120011
1075            PR03       21734565.155469
1080            PR03       21933255.346565
1085            PR03       22138643.402943
1090            PR03       22349958.718417
1095            PR03       22566429.924590
1100            PR03       22787294.588950
1105            PR03       23011799.216948
1110            PR03       23239204.604101
1115            PR03       23468783.773876
1120            PR03       23699829.829906
1125            PR03       23931668.044985
1130            PR03       24163628.409855
1135            PR03       24395083.567809
1140            PR03       24625420.430357
1145            PR03       24854062.614199
1150            PR03       25080457.849313
1155            PR03       25304085.417840
1160            PR03       25524450.316133
1165            PR03       25741093.661739
1170            PR03       25953586.552465
1175            PR03       26161522.262199
1180            PR03       26364539.092591
1185            PR03       26562293.989745
1190            PR03       26754482.630594
1195            PR03       26940827.876572
1200            PR03       27121084.534433
1205            PR03       27295032.305329
1210            PR03       27462489.687386
1215            PR03       27623293.154906
1220            PR03       27777321.070021
1225            PR03       27924467.958956
1230            PR03       28064666.576910
1235            PR03       28197873.595133
1240            PR03       28324064.482668
1245            PR03       28443255.675312
1250            PR03       28555479.554101
1255            PR03       28660794.102263
1260            PR03       28759285.663634
1265            PR03       28851063.815571
1270            PR03       28936250.019822
1275            PR03       29015005.211433
1280            PR03       29087499.567091
1285            PR03       29153926.374741
1290            PR03       29214496.603521
1295            PR03       29269441.362513
1300            PR03       29319009.171629
1305            PR03       29363455.278631
1310            PR03       29403062.618725
1315            PR03       29438119.172892
1320            PR03       29468924.889561
1325            PR03       29495791.402923
1330            PR03       29519038.965944
1335            PR03       29538993.011397
1340            PR03       29555989.993383
1345            PR03       29570356.916704
1350            PR03       29582440.791339
1355            PR03       29592576.511251
1360            PR03       29601101.982779
1365            PR03       29608353.932581
1370            PR03       29614651.896668
1375            PR03       29620328.906640
1380            PR03       29625689.930064
1385            PR03       29631041.229477
1390            PR03       29636674.000989
1395            PR03       29642863.889097
1400            PR03       29649871.773046
1405            PR03       29657942.198601
1410            PR03       29667296.354903
1415            PR03       29678142.619366
1420            PR03       29690663.297859
1425            PR03       29705020.374261
1430            PR03       29721345.666555
1435            PR03       29739755.892120
1440            PR03       29760337.777880
