TIME [min]      ID         DISTANCE [m]   
815             PG15       24913452.06434 
820             PG15       24848928.100042
825             PG15       24779988.776669
830             PG15       24706939.238911
835             PG15       24630119.406378
840             PG15       24549886.099449
845             PG15       24466612.456199
850             PG15       24380698.017770
855             PG15       24292558.460357
860             PG15       24202627.31066 
865             PG15       24111358.127416
870             PG15       24019218.566620
875             PG15       23926689.998553
880             PG15       23834274.362792
885             PG15       23742469.864894
890             PG15       23651805.923598
895             PG15       23562800.594426
900             PG15       23475992.364313
905             PG15       23391914.085825
910             PG15       23311101.337531
915             PG15       23234092.910187
920             PG15       23161418.003024
925             PG15       23093602.425167
930             PG15       23031151.092542
935             PG15       22974572.859838
940             PG15       22924339.980088
945             PG15       22880923.646792
950             PG15       22844753.322600
955             PG15       22816242.093316
960             PG15       22795768.940918
965             PG15       22783686.659365
970             PG15       22780304.478708
975             PG15       22785894.114419
980             PG15       22800690.538256
985             PG15       22824883.932929
990             PG15       22858621.067359
995             PG15       22902001.412718
1000            PG15       22955083.538613
1005            PG15       23017872.813029
1010            PG15       23090335.963549
1015            PG15       23172389.165995
1020            PG15       23263907.422408
1025            PG15       23364718.414798
1030            PG15       23474613.573730
1035            PG15       23593341.433614
1040            PG15       23720616.135082
1045            PG15       23856117.719729
1050            PG15       23999487.588487
1055            PG15       24150347.874717
1060            PG15       24308292.303734
1065            PG15       24472893.011562
1070            PG15       24643697.435975
1075            PG15       24820245.520582
1080            PG15       25002055.311719
1085            PG15       25188641.514312
1090            PG15       25379511.744671
1095            PG15       25574161.577393
1100            PG15       25772089.452416
1105            PG15       25972798.524674
1110            PG15       26175790.031228
1115            PG15       26380572.923078
1120            PG15       26586655.59599 
1125            PG15       26793566.834796
1130            PG15       27000837.614014
1135            PG15       27208013.280806
1140            PG15       27414652.244167
1145            PG15       27620327.546616
1150            PG15       27824625.381259
1155            PG15       28027152.171331
1160            PG15       28227529.401085
1165            PG15       28425388.684818
1170            PG15       28620395.449081
1175            PG15       28812224.665479
1180            PG15       29000562.329150
1185            PG15       29185132.859788
1190            PG15       29365660.493439
1195            PG15       29541899.823261
1200            PG15       29713626.646258
1205            PG15       29880630.107907
1210            PG15       30042724.566391
1215            PG15       30199731.237168
1220            PG15       30351509.002033
1225            PG15       30497923.363817
1230            PG15       30638864.251487
1235            PG15       30774230.097888
1240            PG15       30903952.722913
1245            PG15       31027971.651365
1250            PG15       31146239.847830
1255            PG15       31258743.578305
1260            PG15       31365467.500593
1265            PG15       31466419.469113
1270            PG15       31561628.403158
1275            PG15       31651131.499010
1280            PG15       31734982.398737
1285            PG15       31813241.446814
1290            PG15       31885996.988971
1295            PG15       31953338.149144
1300            PG15       32015370.601617
1305            PG15       32072209.360657
1310            PG15       32123981.546301
1315            PG15       32170823.353539
1320            PG15       32212880.131442
1325            PG15       32250307.127999
1330            PG15       32283263.045915
1335            PG15       32311920.110292
1340            PG15       32336448.072626
1345            PG15       32357031.619939
1350            PG15       32373852.030628
1355            PG15       32387099.585401
1360            PG15       32396963.588815
1365            PG15       32403640.550218
1370            PG15       32407315.218769
1375            PG15       32408191.190384
1380            PG15       32406458.083419
1385            PG15       32402309.488278
1390            PG15       32395934.093087
1395            PG15       32387521.154862
1400            PG15       32377248.821671
1405            PG15       32365300.572262
1410            PG15       32351845.936099
1415            PG15       32337052.575107
1420            PG15       32321077.009611
1425            PG15       32304074.489477
1430            PG15       32286184.925742
1435            PG15       32267542.605608
1440            PG15       32248275.544076
