TIME [min]      ID         DISTANCE [m]   
825             PG22       27312735.877618
830             PG22       27333108.163952
835             PG22       27353218.676992
840             PG22       27372679.950717
845             PG22       27391100.583550
850             PG22       27408101.168351
855             PG22       27423304.057573
860             PG22       27436342.978945
865             PG22       27446851.616278
870             PG22       27454485.799261
875             PG22       27458909.686856
880             PG22       27459792.105728
885             PG22       27456828.287259
890             PG22       27449719.658256
895             PG22       27438187.868068
900             PG22       27421968.680885
905             PG22       27400818.190233
910             PG22       27374509.934636
915             PG22       27342835.313324
920             PG22       27305608.562207
925             PG22       27262662.783512
930             PG22       27213848.411006
935             PG22       27159046.886581
940             PG22       27098151.343609
945             PG22       27031081.227914
950             PG22       26957784.606153
955             PG22       26878225.773314
960             PG22       26792391.092477
965             PG22       26700296.290736
970             PG22       26601976.872051
975             PG22       26497493.468751
980             PG22       26386931.222993
985             PG22       26270393.951024
990             PG22       26148020.064652
995             PG22       26019961.294559
1000            PG22       25886401.848185
1005            PG22       25747542.512036
1010            PG22       25603612.119391
1015            PG22       25454861.966915
1020            PG22       25301566.079387
1025            PG22       25144021.627750
1030            PG22       24982546.915372
1035            PG22       24817484.350713
1040            PG22       24649196.113474
1045            PG22       24478065.829942
1050            PG22       24304498.994288
1055            PG22       24128913.083255
1060            PG22       23951752.918497
1065            PG22       23773477.693243
1070            PG22       23594560.762923
1075            PG22       23415492.240572
1080            PG22       23236775.449538
1085            PG22       23058924.743806
1090            PG22       22882467.264286
1095            PG22       22707933.142640
1100            PG22       22535865.809976
1105            PG22       22366810.003146
1110            PG22       22201304.964485
1115            PG22       22039903.441330
1120            PG22       21883140.798126
1125            PG22       21731557.030676
1130            PG22       21585671.202214
1135            PG22       21445995.358698
1140            PG22       21313030.088292
1145            PG22       21187251.575336
1150            PG22       21069107.251968
1155            PG22       20959031.896138
1160            PG22       20857422.800215
1165            PG22       20764638.635702
1170            PG22       20681020.860276
1175            PG22       20606850.618465
1180            PG22       20542386.742735
1185            PG22       20487834.084507
1190            PG22       20443358.011741
1195            PG22       20409074.921235
1200            PG22       20385053.659860
1205            PG22       20371319.127631
1210            PG22       20367846.806239
1215            PG22       20374562.029268
1220            PG22       20391352.235974
1225            PG22       20418046.102451
1230            PG22       20454444.929092
1235            PG22       20500301.430298
1240            PG22       20555331.321551
1245            PG22       20619214.960949
1250            PG22       20691601.838690
1255            PG22       20772114.114162
1260            PG22       20860340.136199
1265            PG22       20955857.771731
1270            PG22       21058222.212055
1275            PG22       21166972.426733
1280            PG22       21281635.768634
1285            PG22       21401733.802616
1290            PG22       21526781.466269
1295            PG22       21656292.436460
1300            PG22       21789778.550289
1305            PG22       21926760.454467
1310            PG22       22066758.711464
1315            PG22       22209306.343656
1320            PG22       22353944.355920
1325            PG22       22500225.998772
1330            PG22       22647718.043259
1335            PG22       22796004.182106
1340            PG22       22944678.205595
1345            PG22       23093355.657922
1350            PG22       23241675.247117
1355            PG22       23389282.143953
1360            PG22       23535853.711544
1365            PG22       23681081.183166
1370            PG22       23824678.351392
1375            PG22       23966376.338255
1380            PG22       24105931.448534
1385            PG22       24243126.134948
1390            PG22       24377749.504258
1395            PG22       24509630.544600
1400            PG22       24638601.866818
1405            PG22       24764537.060082
1410            PG22       24887314.217883
1415            PG22       25006838.758520
1420            PG22       25123037.402088
1425            PG22       25235864.087315
1430            PG22       25345275.966741
1435            PG22       25451269.920693
1440            PG22       25553847.786769
