TIME [min]      ID         DISTANCE [m]   
475             PR12       22232378.350270
480             PR12       22207554.741797
485             PR12       22179853.238943
490             PR12       22149202.363367
495             PR12       22115566.740403
500             PR12       22078941.498227
505             PR12       22039353.305035
510             PR12       21996867.918882
515             PR12       21951579.455322
520             PR12       21903618.524826
525             PR12       21853154.023254
530             PR12       21800375.876920
535             PR12       21745515.7338  
540             PR12       21688841.808586
545             PR12       21630645.898708
550             PR12       21571254.814954
555             PR12       21511017.873602
560             PR12       21450325.357477
565             PR12       21389585.677100
570             PR12       21329229.146305
575             PR12       21269722.316259
580             PR12       21211537.120408
585             PR12       21155177.938397
590             PR12       21101158.214405
595             PR12       21049997.980181
600             PR12       21002241.084803
605             PR12       20958431.556981
610             PR12       20919104.876053
615             PR12       20884817.061423
620             PR12       20856094.600901
625             PR12       20833473.802149
630             PR12       20817467.122131
635             PR12       20808567.697952
640             PR12       20807252.472611
645             PR12       20813956.473202
650             PR12       20829100.208875
655             PR12       20853057.088397
660             PR12       20886165.067771
665             PR12       20928715.576308
670             PR12       20980956.373158
675             PR12       21043084.239273
680             PR12       21115245.782015
685             PR12       21197532.392574
690             PR12       21289983.533138
695             PR12       21392583.734288
700             PR12       21505262.800032
705             PR12       21627894.910768
710             PR12       21760303.239515
715             PR12       21902262.461261
720             PR12       22053487.432636
725             PR12       22213661.688548
730             PR12       22382416.831821
735             PR12       22559343.263824
740             PR12       22743999.709748
745             PR12       22935902.225242
750             PR12       23134548.661754
755             PR12       23339405.632500
760             PR12       23549909.286023
765             PR12       23765491.086331
770             PR12       23985560.591961
775             PR12       24209515.370693
780             PR12       24436738.558319
785             PR12       24666621.159416
790             PR12       24898544.746047
795             PR12       25131884.588328
800             PR12       25366032.448732
805             PR12       25600372.643975
810             PR12       25834306.125672
815             PR12       26067237.619897
820             PR12       26298585.550565
825             PR12       26527781.651517
830             PR12       26754272.258480
835             PR12       26977515.695406
840             PR12       27196994.073598
845             PR12       27412203.367690
850             PR12       27622660.726443
855             PR12       27827903.062490
860             PR12       28027485.633646
865             PR12       28220991.391438
870             PR12       28408023.527517
875             PR12       28588203.910967
880             PR12       28761186.435656
885             PR12       28926640.288075
890             PR12       29084267.736268
895             PR12       29233789.419918
900             PR12       29374956.362613
905             PR12       29507541.256987
910             PR12       29631342.383471
915             PR12       29746191.942243
920             PR12       29851937.437737
925             PR12       29948463.296351
930             PR12       30035671.276405
935             PR12       30113499.190266
940             PR12       30181902.629283
945             PR12       30240875.476212
950             PR12       30290423.882950
955             PR12       30330592.652255
960             PR12       30361449.308373
965             PR12       30383092.087434
970             PR12       30395642.235862
975             PR12       30399244.370778
980             PR12       30394079.272577
985             PR12       30380344.607079
990             PR12       30358270.076286
995             PR12       30328106.186987
1000            PR12       30290132.862888
1005            PR12       30244654.482720
1010            PR12       30191996.721146
1015            PR12       30132514.752341
1020            PR12       30066573.501558
1025            PR12       29994581.068297
1030            PR12       29916944.665806
1035            PR12       29834110.817835
1040            PR12       29746531.654577
1045            PR12       29654683.715037
1050            PR12       29559064.500726
1055            PR12       29460174.109841
1060            PR12       29358542.211735
1065            PR12       29254703.679943
1070            PR12       29149195.125230
1075            PR12       29042579.787197
1080            PR12       28935413.357142
1085            PR12       28828257.465059
1090            PR12       28721679.254208
1095            PR12       28616248.374458
1100            PR12       28512520.988425
1105            PR12       28411055.887278
1110            PR12       28312399.277694
1115            PR12       28217082.563609
1120            PR12       28125631.470747
1125            PR12       28038536.566255
1130            PR12       27956287.505933
1135            PR12       27879336.715199
1140            PR12       27808113.070294
1145            PR12       27743014.510754
1150            PR12       27684406.796637
1155            PR12       27632619.097045
1160            PR12       27587945.268131
1165            PR12       27550632.713359
1170            PR12       27520890.628445
1175            PR12       27498889.996835
1180            PR12       27484744.596608
1185            PR12       27478533.919276
1190            PR12       27480278.643620
1195            PR12       27489965.862132
1200            PR12       27507524.644414
1205            PR12       27532846.819740
1210            PR12       27565767.025234
1215            PR12       27606091.244819
1220            PR12       27653567.200007
1225            PR12       27707915.528161
1230            PR12       27768808.893400
1235            PR12       27835890.278644
1240            PR12       27908763.068801
1245            PR12       27987004.141616
1250            PR12       28070163.760044
1255            PR12       28157759.941943
1260            PR12       28249299.851119
1265            PR12       28344264.356133
1270            PR12       28442120.884473
1275            PR12       28542324.558270
1280            PR12       28644320.230035
1285            PR12       28747544.888066
1290            PR12       28851433.408982
1295            PR12       28955421.597102
1300            PR12       29058942.797675
1305            PR12       29161439.329987
1310            PR12       29262345.952976
1315            PR12       29361128.076752
1320            PR12       29457238.912904
1325            PR12       29550155.106124
1330            PR12       29639368.057997
1335            PR12       29724383.323679
1340            PR12       29804715.456794
1345            PR12       29879907.645576
1350            PR12       29949517.336811
1355            PR12       30013122.659774
1360            PR12       30070322.405627
1365            PR12       30120738.165343
1370            PR12       30164015.271130
1375            PR12       30199819.780107
1380            PR12       30227844.839838
1385            PR12       30247812.664707
1390            PR12       30259457.822972
1395            PR12       30262548.839468
1400            PR12       30256886.377544
1405            PR12       30242287.322174
1410            PR12       30218593.726136
1415            PR12       30185687.862816
1420            PR12       30143464.202883
1425            PR12       30091847.756780
1430            PR12       30030799.674210
1435            PR12       29960299.243055
1440            PR12       29880354.325540
